question_1,question_2,cosine_similarity
change bulb brightness,Change the thermostat to use Celsius,0.3970291071776325
Change bulb brightness,Change the thermostat to use Celsius,0.3970291071776325
Please change light color,Set max cooling to,0.3969948407359304
Please change light color,Set max cooling to,0.3969948407359304
Please change light color,Set max cooling to,0.3969948407359304
Please change light color,Set max cooling to,0.3969948407359304
Please change light color,Set max cooling to,0.3969948407359304
Switch to off mode,Increase the temperature,0.3969807254299641
Change the thermostat to use Celsius,What is the max allowed heat temperature?,0.3969399805009636
Dim the light,Make it cooler,0.39690927215993044
What is the light status?,What mode are we using right now?,0.3968881821923468
What is the light status?,What mode are we using right now?,0.3968881821923468
Please set the system to cooling,Change temperature unit to Fahrenheit,0.3968660862709247
Please adjust intensity,What is the light status?,0.39677652621940107
Make the light brighter,Set the maximum cool temperature to,0.39674923161234715
I want to update the more off,Set maximum heat temperature to,0.3967108388520706
change bulb intensity,Switch to cooling more,0.39665923602693676
Change bulb intensity,Switch to cooling more,0.39665923602693676
Set the system to cooling,What mode are we using right now?,0.39663730003888015
Set the system to cooling,What mode are we using right now?,0.39663730003888015
change bulb brightness,Set the system to heat,0.3966359871532656
Change bulb brightness,Set the system to heat,0.3966359871532656
Please adjust light color,Power down the light,0.3965953187974677
Please adjust light color,Power down the light,0.3965953187974677
Please adjust light color,Power down the light,0.3965953187974677
Please adjust light color,Power down the light,0.3965953187974677
Please adjust light color,Power down the light,0.3965953187974677
Please adjust brightness,I want to change the mode auto,0.3965691507801204
change the thermostat mode,What unit is the temperature in?,0.39649719024158203
Change the thermostat mode,What unit is the temperature in?,0.39649719024158203
Set the thermostat to heat,Which temperature unit is being used?,0.3964849330766687
Please tell me what is the bulb brightness,What is the configured temperature?,0.3964575037290585
Please change bulb brightness,Please update the more auto,0.39643272649441885
Make the light,I want to change the mode off,0.39637973207275956
Set the light color to,Set maximum heat temperature to,0.39637029791225287
change brightness,I want to update the more auto,0.39634248598372357
Change brightness,I want to update the more auto,0.39634248598372357
What is the current thermostat mode?,What is the minimum heat temperature?,0.39631320006616594
What is the current thermostat mode?,What is the minimum heat temperature?,0.39631320006616594
Please adjust light color,change the thermostat mode,0.3962662904533676
Please adjust light color,Change the thermostat mode,0.3962662904533676
Please adjust light color,change the thermostat mode,0.3962662904533676
Please adjust light color,Change the thermostat mode,0.3962662904533676
Please adjust light color,change the thermostat mode,0.3962662904533676
Please adjust light color,Change the thermostat mode,0.3962662904533676
Please adjust light color,change the thermostat mode,0.3962662904533676
Please adjust light color,Change the thermostat mode,0.3962662904533676
Please adjust light color,change the thermostat mode,0.3962662904533676
Please adjust light color,Change the thermostat mode,0.3962662904533676
Please set the system to cool,Set maximum heat temperature to,0.3962600140938268
Change temperature unit to Fahrenheit,Tell me the lowest cooling limit,0.39620677390680126
Switch to auto more,What is the current thermostat mode?,0.39619588231340047
Switch to auto more,What is the current thermostat mode?,0.39619588231340047
I want to change the mode off,Change temperature unit to Fahrenheit,0.39618947869773224
Please update the more off,Put the thermostat in cool mode,0.3961341711130254
Please tell me what is the intensity,Switch off the bulb,0.39607937987191877
I want to change the mode auto,Change the thermostat to use Celsius,0.3959784334203984
Please adjust light color,I want to change the mode auto,0.39576334739390107
Please adjust light color,I want to change the mode auto,0.39576334739390107
Please adjust light color,I want to change the mode auto,0.39576334739390107
Please adjust light color,I want to change the mode auto,0.39576334739390107
Please adjust light color,I want to change the mode auto,0.39576334739390107
Please adjust color,Set the mode to cooling,0.3957528222803386
Is the bulb on?,Set the light color to,0.3956946315710238
change bulb intensity,Switch the unit to Celsius,0.3956782733205534
Change bulb intensity,Switch the unit to Celsius,0.3956782733205534
change the temperature,Please update the mode off,0.39566887280318297
Please update the mode off,Change the temperature,0.39566887280318297
I want to change the mode heating,What is the thermostat's minimum heat temperature?,0.39565088989986985
Please adjust light color,I want to change the mode off,0.395615278400668
Please adjust light color,I want to change the mode off,0.395615278400668
Please adjust light color,I want to change the mode off,0.395615278400668
Please adjust light color,I want to change the mode off,0.395615278400668
Please adjust light color,I want to change the mode off,0.395615278400668
Please set the system to heat,What mode are we using right now?,0.39561410439354683
Please set the system to heat,What mode are we using right now?,0.39561410439354683
turn on the bulb,Please update brightness,0.39560833564642806
Please update brightness,Turn on the bulb,0.39560833564642806
Please change light color,Set the maximum cool temperature to,0.395557840684166
Please change light color,Set the maximum cool temperature to,0.395557840684166
Please change light color,Set the maximum cool temperature to,0.395557840684166
Please change light color,Set the maximum cool temperature to,0.395557840684166
Please change light color,Set the maximum cool temperature to,0.395557840684166
Please tell me what is the intensity,What is the ambient temperature?,0.39553135236705317
I want to turn on the light,Switch to heating mode,0.395526692643763
Switch to heating more,Tell me the thermostat temperature,0.39548128564311424
Put the thermostat in heat mode,What is the minimum allowed cooling?,0.3954679508161475
change color,Please update the more off,0.39546212605764536
Change color,Please update the more off,0.39546212605764536
Please tell me what is the bulb color,What is the temperature?,0.3953462630381605
Please tell me what is the bulb color,What is the temperature?,0.3953462630381605
Please tell me what is the bulb color,What is the temperature?,0.3953462630381605
Please change bulb intensity,Please set the system to off,0.39530695055013265
Make the light brighter,Change the max heating temperature,0.39528381415529323
Set the temperature format to Celsius,Tell me the upper cooling limit,0.3952237348139902
Please change light color,Set the system to heat,0.39514198178649074
Please change light color,Set the system to heat,0.39514198178649074
Please change light color,Set the system to heat,0.39514198178649074
Please change light color,Set the system to heat,0.39514198178649074
Please change light color,Set the system to heat,0.39514198178649074
Change the thermostat to use Celsius,Tell me the lowest cooling limit,0.39509339375865604
change color,Set the temperature format to Celsius,0.3949998298435042
Change color,Set the temperature format to Celsius,0.3949998298435042
Update the thermostat temperature,Tell me the lowest cooling limit,0.39496507663442526
change bulb intensity,Set the temperature unit to Celsius,0.3949495909896205
Change bulb intensity,Set the temperature unit to Celsius,0.3949495909896205
Please adjust bulb intensity,Decrease the temperature,0.39493980853432764
Please adjust bulb intensity,Please set the system to cooling,0.3948910421154066
Update the thermostat temperature,Tell me the minimum heating limit,0.39488832418124187
Please update the more heating,What is the minimum heat temperature?,0.39484378957408534
change brightness,What is the bulb color?,0.39480449998862777
change brightness,What is the bulb color?,0.39480449998862777
What is the bulb color?,Change brightness,0.39480449998862777
Change brightness,What is the bulb color?,0.39480449998862777
Please change color,Set the temperature unit to Celsius,0.39480099897436416
Please adjust bulb intensity,I want to update the more off,0.3948004231228054
Please update bulb brightness,I want to update the mode off,0.39480016911470595
Please update bulb intensity,Adjust max heat temperature to,0.3947657017804468
Please adjust bulb intensity,Set the thermostat to cool,0.39474172634039073
What is the temperature?,Put the thermostat in heat mode,0.39474112396274563
Put the thermostat in heat mode,What is the temperature?,0.39474112396274563
Put the thermostat in heat mode,What is the temperature?,0.39474112396274563
please tell me what is the mode of the thermostat?,Adjust the heating lower limit,0.3947061866256858
please tell me what is the mode of the thermostat?,Adjust the heating lower limit,0.3947061866256858
Switch to auto mode,I want to set the temperature,0.39469191503231715
I want to change the mode auto,Set the maximum cool temperature to,0.39468509185792555
What is the intensity?,Switch on the bulb,0.3946562890525223
Switch on the bulb,What is the intensity?,0.3946562890525223
Set the thermostat to cool,How hot is it?,0.3946198447303375
Please adjust bulb brightness,Adjust max heat temperature to,0.3945973944428983
Make the light brighter,I want to change the mode off,0.39459634024247575
I want to change the mode heating,What is the minimum heat temperature?,0.39458174520658945
change intensity,Please tell me what is the light brightness?,0.39458031567087626
Please tell me what is the light brightness?,Change intensity,0.39458031567087626
Please adjust brightness,Please set the thermostat to auto,0.39454857065619664
Set the light color to,I want to change the mode auto,0.39452487803522474
please tell me the mode of the thermostat,Change the minimum heating temperature to,0.39452078819259034
please tell me the mode of the thermostat,Change the minimum heating temperature to,0.39452078819259034
Set the system to cool,Use Fahrenheit for temperature,0.3945170934173741
Please update the more cooling,How hot is it?,0.3944406245014327
Please adjust intensity,Set the maximum cool temperature to,0.39442369491335527
Set the system to heat,What is the maximum heat temperature?,0.39434484638827605
Please adjust brightness,Set the mode to auto,0.3943400680624243
change bulb intensity,Please update the mode heating,0.3943105322430683
Change bulb intensity,Please update the mode heating,0.3943105322430683
I want to update the more off,Update min heat temperature,0.39423145460965014
Please change color,Set the minimum cool temperature to,0.3941954527766162
please tell me what is the mode of the thermostat,Adjust the lowest cooling temperature,0.39418734030539243
please tell me what is the mode of the thermostat,Adjust the lowest cooling temperature,0.39418734030539243
Make the light brighter,Please set the thermostat to cool,0.3941772364002391
Make the light brighter,Set max cooling to,0.3941725359126199
What is the temperature,Put the thermostat in cool more,0.3941722713800417
Please update intensity,Please set the system to heat,0.39416518078585877
Please adjust color,Switch to off more,0.39414795139664394
Please change color,Switch the unit to Celsius,0.39413484748390937
Please adjust bulb intensity,Please set the system to off,0.39410675222938407
Set the light color to,Set the mode to auto,0.394096680501606
Set the system to heat,What is the minimum heat temperature?,0.39408015699083554
change bulb intensity,Change temperature unit to Fahrenheit,0.39406515451765933
Change bulb intensity,Change temperature unit to Fahrenheit,0.39406515451765933
Please change brightness,Switch on the light,0.39405016402889437
Please change intensity,Please tell me what is the bulb brightness,0.3940327163617444
Which mode is the thermostat in?,What is the maximum heat temperature,0.3940100249401679
Which mode is the thermostat in?,What is the maximum heat temperature,0.3940100249401679
Put the thermostat in auto more,What is the minimum cool setting?,0.393957141903408
What is the light brightness?,What is the temperature,0.39391386319165306
What is the light brightness?,What is the temperature,0.39391386319165306
Please change light color,Please set the thermostat to cool,0.3939034464534091
Please change light color,Please set the thermostat to cool,0.3939034464534091
Please change light color,Please set the thermostat to cool,0.3939034464534091
Please change light color,Please set the thermostat to cool,0.3939034464534091
Please change light color,Please set the thermostat to cool,0.3939034464534091
Please update the mode heating,What is the maximum heat temperature?,0.39389577406315285
change bulb brightness,Set the system to cool,0.39388977984333684
Change bulb brightness,Set the system to cool,0.39388977984333684
Please adjust brightness,Raise the maximum heat temperature,0.39386575601009943
turn off the bulb,What is the intensity,0.39377481381588986
turn off the bulb,What is the intensity,0.39377481381588986
What is the intensity,Turn off the bulb,0.39377481381588986
Turn off the bulb,What is the intensity,0.39377481381588986
Please adjust color,Switch to heating mode,0.39376781965669044
Please set the system to heat,What is the thermostat's minimum heat temperature?,0.39375691846948513
Please update bulb intensity,I want to change the mode heating,0.39374773085111886
Please change brightness,Change the upper limit for cooling,0.3937323092481791
What is the temperature?,I want to change the more heating,0.3936535305585728
I want to change the more heating,What is the temperature?,0.3936535305585728
I want to change the more heating,What is the temperature?,0.3936535305585728
Please change light color,Please update the more auto,0.393639010284661
Please change light color,Please update the more auto,0.393639010284661
Please change light color,Please update the more auto,0.393639010284661
Please change light color,Please update the more auto,0.393639010284661
Please change light color,Please update the more auto,0.393639010284661
Please tell me what is the intensity,Switch on the light,0.3936267893360983
I want to change the more heating,Tell me the current temperature unit,0.39353626198684444
change bulb brightness,Switch to cooling mode,0.3935220497718904
Change bulb brightness,Switch to cooling mode,0.3935220497718904
Tell me the current temperature unit,Adjust the heating lower limit,0.3935219590604433
Please adjust color,Update min heat temperature,0.393487023181319
Power down the light,Switch to off more,0.3934528133407964
What is the current thermostat mode?,Tell me the minimum heating limit,0.3934238471719479
What is the current thermostat mode?,Tell me the minimum heating limit,0.3934238471719479
Please update brightness,change the thermostat temperature,0.3934153862107795
Please update brightness,Change the thermostat temperature,0.3934153862107795
Please change bulb brightness,Switch to cooling mode,0.3933928385514964
Please adjust bulb brightness,Update the temperature,0.3933636548463456
Switch on the bulb,Dim the light,0.39335583902799365
change bulb brightness,Set the thermostat to cool,0.3933000048888251
Change bulb brightness,Set the thermostat to cool,0.3933000048888251
Please change light color,I want to update the mode off,0.39329846446555994
Please change light color,I want to update the mode off,0.39329846446555994
Please change light color,I want to update the mode off,0.39329846446555994
Please change light color,I want to update the mode off,0.39329846446555994
Please change light color,I want to update the mode off,0.39329846446555994
Please adjust brightness,Switch to off mode,0.3932474473633224
I want to change the mode off,Set the maximum cool temperature to,0.39323533721455783
change brightness,Set the mode to auto,0.3932273695774586
Change brightness,Set the mode to auto,0.3932273695774586
Please update brightness,Is the bulb on?,0.39322662109765993
Please change intensity,What is the bulb brightness,0.39320303575312066
Please change intensity,What is the bulb brightness,0.39320303575312066
Please change bulb intensity,Change the minimum heating temperature to,0.39317678973872083
Please change intensity,Set the system to cool,0.39316119574228764
Set the light color to,Raise the maximum cool threshold,0.39312213664861445
Can you tell me the mode of the thermostat?,Change the minimum heating temperature to,0.3930406092591532
Can you tell me the mode of the thermostat?,Change the minimum heating temperature to,0.3930406092591532
Set the system to cool,What is the lowest heat setting?,0.39301969827996464
Set the system to cool,Tell me the lowest cooling limit,0.3929861957262014
Can you tell me the mode of the thermostat?,Set the minimum cool temperature to,0.39295674716477014
Can you tell me the mode of the thermostat?,Set the minimum cool temperature to,0.39295674716477014
Please adjust color,I want to change the mode off,0.3929530259183157
Which mode is the thermostat in?,Change the minimum heating temperature to,0.3929225889278523
Which mode is the thermostat in?,Change the minimum heating temperature to,0.3929225889278523
Make the light,Set the system to cool,0.39290719504455013
Please adjust intensity,Set max cooling to,0.392790247412412
I want to change the mode auto,Update the temperature,0.39276043989478726
Set the thermostat to heating,What is the max allowed heat temperature?,0.3927178735047513
Please change color,Switch to off more,0.3926352354047397
change brightness,What is the bulb color,0.39263165746341133
change brightness,What is the bulb color,0.39263165746341133
What is the bulb color,Change brightness,0.39263165746341133
Change brightness,What is the bulb color,0.39263165746341133
Please adjust intensity,Set the thermostat to heat,0.3926252600005933
What is the temperature?,Put the thermostat in heat more,0.39259591086362744
Put the thermostat in heat more,What is the temperature?,0.39259591086362744
Put the thermostat in heat more,What is the temperature?,0.39259591086362744
Set the light color to,Adjust max heat temperature to,0.39255900604855665
Switch off the light,Switch to cooling mode,0.3925483789433541
Please adjust intensity,Set the system to heat,0.3925267567360653
change brightness,Please set the system to cool,0.3925163662518142
Change brightness,Please set the system to cool,0.3925163662518142
Set the light color to,I want to change the more auto,0.392498240431358
Please set the system to heat,What is the maximum heat temperature?,0.39242687576330354
Please change brightness,Is the bulb on?,0.3923894649780473
Which mode is the thermostat in?,What is the max allowed heat temperature?,0.3923811683312814
Which mode is the thermostat in?,What is the max allowed heat temperature?,0.3923811683312814
Set the mode to off,Increase the temperature,0.39232534655113377
change bulb brightness,Adjust max heat temperature to,0.39228457677953527
Change bulb brightness,Adjust max heat temperature to,0.39228457677953527
Please adjust intensity,Set the thermostat to heating,0.39226433551150997
Please change bulb intensity,Put the thermostat in off more,0.39221621439952015
Please update the more off,Which mode is the thermostat in?,0.39220373653793617
Please update the more off,Which mode is the thermostat in?,0.39220373653793617
What is the temperature,Set the system to heat,0.39219627316984795
Switch to auto more,Which mode is the thermostat in?,0.3921846689922158
Switch to auto more,Which mode is the thermostat in?,0.3921846689922158
Make the light brighter,Switch to off more,0.39218335049890124
Please set the system to auto,Adjust the thermostat to,0.39216761486996154
Please update light color,Please update the more auto,0.3921495396273271
Please update light color,Please update the more auto,0.3921495396273271
Please update light color,Please update the more auto,0.3921495396273271
Please update light color,Please update the more auto,0.3921495396273271
Please update light color,Please update the more auto,0.3921495396273271
change brightness,Switch off the bulb,0.3921373627049703
Switch off the bulb,Change brightness,0.3921373627049703
What is the current thermostat mode?,Switch the unit to Celsius,0.3921321682474905
What is the current thermostat mode?,Switch the unit to Celsius,0.3921321682474905
please tell me what is the mode of the thermostat,Set minimum heat temperature to,0.39212414711553656
please tell me what is the mode of the thermostat,Set minimum heat temperature to,0.39212414711553656
change color,Switch to off mode,0.3920863297652671
Change color,Switch to off mode,0.3920863297652671
Please update bulb intensity,Change the thermostat to use Celsius,0.39206973130908995
Please change light color,Switch to off mode,0.392058352505968
Please change light color,Switch to off mode,0.392058352505968
Please change light color,Switch to off mode,0.392058352505968
Please change light color,Switch to off mode,0.392058352505968
Please change light color,Switch to off mode,0.392058352505968
Please update bulb intensity,I want to change the more cooling,0.3920550196527538
turn on the bulb,Switch to off mode,0.3920331150590276
Turn on the bulb,Switch to off mode,0.3920331150590276
I want to change the more auto,Update the temperature,0.39200487644232257
change color,Set the system to heat,0.3920025354605557
Change color,Set the system to heat,0.3920025354605557
Switch the unit to Celsius,Tell me the lowest cooling limit,0.39198560003408967
Set the light color to,Change the minimum heating temperature to,0.391980777174219
What is the bulb color,Tell me the thermostat temperature,0.39191209314292447
What is the bulb color,Tell me the thermostat temperature,0.39191209314292447
Please adjust intensity,Switch to cooling mode,0.3918934388063137
Please update the more off,Raise the maximum heat temperature,0.391880074498935
What is the intensity?,What is the configured temperature?,0.3918516531353783
What is the intensity?,What is the configured temperature?,0.3918516531353783
Please set the thermostat to off,What is the minimum cool setting?,0.39185128547722337
Please adjust bulb intensity,Put the thermostat in off more,0.39181872769023435
change intensity,Adjust the heating lower limit,0.39181754043212313
Change intensity,Adjust the heating lower limit,0.39181754043212313
Set the system to heat,Which temperature unit is being used?,0.3918053885947401
Please adjust brightness,Set the thermostat to cool,0.39177913342850823
Please adjust bulb brightness,I want to change the more off,0.3917241033468829
Make the light,Decrease the temperature,0.3917211511957531
Please tell me what is the intensity?,What is the temperature?,0.39169174730986356
Please tell me what is the intensity?,What is the temperature?,0.39169174730986356
Please tell me what is the intensity?,What is the temperature?,0.39169174730986356
Please update light color,Please update the mode auto,0.39166845139534845
Please update light color,Please update the mode auto,0.39166845139534845
Please update light color,Please update the mode auto,0.39166845139534845
Please update light color,Please update the mode auto,0.39166845139534845
Please update light color,Please update the mode auto,0.39166845139534845
Make the light brighter,Set the thermostat to heat,0.39166628881185866
turn off the bulb,Please set the thermostat to cool,0.39164514375264836
Turn off the bulb,Please set the thermostat to cool,0.39164514375264836
I want to change the mode off,Set the temperature unit to Celsius,0.3916434985023913
Please adjust bulb brightness,Make it warmer,0.39163751027562455
What is the temperature?,Please update the more heating,0.39161911418977174
Please update the more heating,What is the temperature?,0.39161911418977174
Please update the more heating,What is the temperature?,0.39161911418977174
Please tell me what is the intensity,Set the light color to,0.391586451842731
Please change brightness,Set the system to cooling,0.3915484221371547
Please set the system to heating,How high can I set the cooling?,0.3915170534456577
Please update color,Set max cooling to,0.39151216681786605
Please adjust bulb brightness,Set the mode to cooling,0.39147661046989646
Please update bulb intensity,I want to set the temperature,0.39146498948229147
Set the mode to cooling,How hot is it?,0.3914514942594385
Please update brightness,What is the bulb color?,0.39144899744766104
Please update brightness,What is the bulb color?,0.39144899744766104
I want to change the mode heating,What unit is the temperature in?,0.3914208697813726
change bulb intensity,I want to update the more auto,0.39141643482205735
Change bulb intensity,I want to update the more auto,0.39141643482205735
change intensity,Raise the maximum heat temperature,0.391394670811936
Change intensity,Raise the maximum heat temperature,0.391394670811936
Please adjust intensity,Switch to auto mode,0.3913793972716695
I want to change the more heating,What unit is the temperature in?,0.39137076617933153
Please update intensity,I want to change the more auto,0.3913617639780306
Set the mode to auto,Set the maximum cool temperature to,0.3912984289601267
please tell me what is the mode of the thermostat,Change the minimum heating temperature to,0.3912747000343466
please tell me what is the mode of the thermostat,Change the minimum heating temperature to,0.3912747000343466
What is the light intensity?,What unit is the temperature in?,0.3912624795456154
What is the light intensity?,What unit is the temperature in?,0.3912624795456154
Please set the thermostat to heating,What is the max allowed heat temperature?,0.3912564454805167
Make the light,Adjust the thermostat to,0.3911602353661039
change brightness,Please set the thermostat to cool,0.3911541702718203
Change brightness,Please set the thermostat to cool,0.3911541702718203
change intensity,Switch to auto mode,0.39115247022872396
Change intensity,Switch to auto mode,0.39115247022872396
Make the light brighter,Set the thermostat to heating,0.3911312119954816
Please update brightness,Set the system to cool,0.391106603782205
Please adjust intensity,I want to set the temperature,0.3910409426205753
Switch off the bulb,Switch to off more,0.39102426097907916
Change the bulb color,I want to change the more auto,0.3910034841120904
I want to update the more off,Adjust the lowest cooling temperature,0.39099012876143335
Please update the mode cooling,What is the lowest heat setting?,0.39098878004152327
Set the mode to heating,What unit is the temperature in?,0.3909622934303184
What is the bulb brightness?,How cold is it?,0.39091822379536406
What is the bulb brightness?,How cold is it?,0.39091822379536406
What is the light color?,How cold is it?,0.39090399659188146
What is the light color?,How cold is it?,0.39090399659188146
Please change color,Please set the system to heating,0.3909018708754325
I want to update the more auto,Set maximum heat temperature to,0.39083030042195643
Please update bulb brightness,Please update the more auto,0.390768849613933
change intensity,Set maximum heat temperature to,0.3907607763118133
Change intensity,Set maximum heat temperature to,0.3907607763118133
I want to update the mode off,Switch the unit to Celsius,0.39073272614609694
Please adjust bulb intensity,Change min cool to,0.390720530616691
please tell me the mode of the thermostat,Adjust the heating lower limit,0.39071997317134055
please tell me the mode of the thermostat,Adjust the heating lower limit,0.39071997317134055
Please adjust color,Change the upper limit for cooling,0.39067763843327924
Make the light,Switch to cooling more,0.39062455083780123
What is the bulb brightness,What is the current temperature?,0.3906171095009998
What is the bulb brightness,What is the current temperature?,0.3906171095009998
change bulb brightness,I want to change the mode auto,0.39058249536916395
Change bulb brightness,I want to change the mode auto,0.39058249536916395
Set the thermostat to cool,What mode are we using right now?,0.3905747819208707
Set the thermostat to cool,What mode are we using right now?,0.3905747819208707
What is the bulb brightness?,What temperature is the thermostat set to?,0.3905523334068063
What is the bulb brightness?,What temperature is the thermostat set to?,0.3905523334068063
change brightness,Please set the thermostat to heat,0.3904991549284619
Change brightness,Please set the thermostat to heat,0.3904991549284619
Please tell me what is the intensity?,Switch on the bulb,0.3904887444998797
Which mode is the thermostat in?,Adjust the lowest cooling temperature,0.3904378106629778
Which mode is the thermostat in?,Adjust the lowest cooling temperature,0.3904378106629778
Please update the mode cooling,Tell me the thermostat temperature,0.39041417856886507
Change temperature unit to Fahrenheit,What is the max allowed heat temperature?,0.3904102509245524
change the thermostat mode,What is the current temperature?,0.3904013185780375
Change the thermostat mode,What is the current temperature?,0.3904013185780375
I want to change the more auto,Raise the maximum heat temperature,0.390398604762633
change the thermostat more,What mode are we using right now?,0.39039605470385474
change the thermostat more,What mode are we using right now?,0.39039605470385474
Change the thermostat more,What mode are we using right now?,0.39039605470385474
Change the thermostat more,What mode are we using right now?,0.39039605470385474
turn on the bulb,Please adjust light color,0.39038965349992205
turn on the bulb,Please adjust light color,0.39038965349992205
turn on the bulb,Please adjust light color,0.39038965349992205
turn on the bulb,Please adjust light color,0.39038965349992205
turn on the bulb,Please adjust light color,0.39038965349992205
Please adjust light color,Turn on the bulb,0.39038965349992205
Please adjust light color,Turn on the bulb,0.39038965349992205
Please adjust light color,Turn on the bulb,0.39038965349992205
Please adjust light color,Turn on the bulb,0.39038965349992205
Please adjust light color,Turn on the bulb,0.39038965349992205
Please set the system to cooling,What is the maximum cooling temperature?,0.39037574606307657
Please adjust brightness,Set the thermostat to heat,0.3903578043449575
Please adjust intensity,Put the thermostat in cool more,0.3903565743136359
Switch on the bulb,Switch to heating mode,0.3903515767360105
What is the temperature,Put the thermostat in heat mode,0.3903426647070737
Please update bulb brightness,Update min heat temperature,0.39032538891283286
Please adjust brightness,Set max cooling to,0.3903253811761601
Please change bulb intensity,Set the thermostat to cooling,0.3902784486801725
Dim the light,Set the thermostat to heat,0.3902718545942895
What is the bulb color,How hot is it?,0.3901904564845114
What is the bulb color,How hot is it?,0.3901904564845114
Please adjust brightness,I want to update the mode auto,0.3901671824110592
Please change intensity,Please set the thermostat to cooling,0.39015120521053714
Make the light brighter,I want to update the mode off,0.39006726699738287
Please adjust brightness,Set the thermostat to heating,0.39006143906531054
Please adjust brightness,Put the thermostat in cool more,0.3900455129138135
change the thermostat temperature,Tell me the upper cooling limit,0.3900057518490385
Change the thermostat temperature,Tell me the upper cooling limit,0.3900057518490385
What is the current thermostat mode?,Set the temperature format to Celsius,0.38984557750922577
What is the current thermostat mode?,Set the temperature format to Celsius,0.38984557750922577
Please adjust brightness,Update the thermostat temperature,0.38984259767164153
change intensity,Please update the more off,0.38984008165938955
Change intensity,Please update the more off,0.38984008165938955
Please update intensity,Decrease the temperature,0.38983777744395587
Please change light color,Raise the maximum heat temperature,0.3898370431054645
Please change light color,Raise the maximum heat temperature,0.3898370431054645
Please change light color,Raise the maximum heat temperature,0.3898370431054645
Please change light color,Raise the maximum heat temperature,0.3898370431054645
Please change light color,Raise the maximum heat temperature,0.3898370431054645
Dim the light,I want to change the mode off,0.3898239702782972
change brightness,Switch to auto mode,0.3897928313760267
Change brightness,Switch to auto mode,0.3897928313760267
Change the bulb color,Please set the thermostat to heat,0.38977066622897427
Please adjust intensity,Set maximum heat temperature to,0.3897311329839695
Please adjust color,Please set the system to auto,0.3896629187275976
Please tell me what is the bulb color,How hot is it?,0.38964401262825643
please tell me what is the mode of the thermostat?,What is the minimum allowed cooling?,0.38958583580562667
please tell me what is the mode of the thermostat?,What is the minimum allowed cooling?,0.38958583580562667
Please set the system to auto,Make it warmer,0.389580234378846
Please update the more auto,Adjust max heat temperature to,0.38957279732383787
Please adjust brightness,Put the thermostat in heat more,0.38956934790648684
Please change light color,Please set the thermostat to heating,0.3895573965861666
Please change light color,Please set the thermostat to heating,0.3895573965861666
Please change light color,Please set the thermostat to heating,0.3895573965861666
Please change light color,Please set the thermostat to heating,0.3895573965861666
Please change light color,Please set the thermostat to heating,0.3895573965861666
Set the light color to,change the thermostat more,0.3895173427139033
Set the light color to,Change the thermostat more,0.3895173427139033
please tell me what is the mode of the thermostat,Adjust the heating lower limit,0.3894686704982918
please tell me what is the mode of the thermostat,Adjust the heating lower limit,0.3894686704982918
Power down the light,Switch to heating mode,0.389434861423524
Please set the system to auto,Change the thermostat to use Celsius,0.38935122197905825
Please adjust bulb brightness,Please update the more auto,0.3893205941146956
Please adjust bulb brightness,I want to set the temperature,0.38929251523716135
please tell me the mode of the thermostat,Set minimum heat temperature to,0.38927375638396977
please tell me the mode of the thermostat,Set minimum heat temperature to,0.38927375638396977
change bulb intensity,Put the thermostat in heat more,0.3892633211453185
Change bulb intensity,Put the thermostat in heat more,0.3892633211453185
Please update bulb brightness,change the thermostat temperature,0.38926222553310186
Please update bulb brightness,Change the thermostat temperature,0.38926222553310186
Please update brightness,I want to change the mode heating,0.38923741825930225
I want to change the mode off,Set max cooling to,0.3892299287260456
Please update intensity,Raise the maximum heat temperature,0.38922068485689065
Please update the more auto,Make it warmer,0.3892020542346501
Update the thermostat temperature,What is the maximum heat temperature,0.3891497837780442
Please update the more auto,Which mode is the thermostat in?,0.3891434342086295
Please update the more auto,Which mode is the thermostat in?,0.3891434342086295
Please change bulb brightness,Set the thermostat to cool,0.3890689553393949
What is the temperature,I want to change the mode cooling,0.38905674238525667
turn off the bulb,What is the light intensity?,0.3889975156989022
turn off the bulb,What is the light intensity?,0.3889975156989022
What is the light intensity?,Turn off the bulb,0.3889975156989022
Turn off the bulb,What is the light intensity?,0.3889975156989022
Please update bulb intensity,Please set the thermostat to cooling,0.3889832870923839
Switch to auto more,Raise the maximum heat temperature,0.3889633305845832
Which mode is the thermostat in?,Raise the maximum heat temperature,0.3889115084219964
Which mode is the thermostat in?,Raise the maximum heat temperature,0.3889115084219964
Make the light brighter,Please set the thermostat to heat,0.38891054339201375
change bulb intensity,Raise the maximum cool threshold,0.3888319548397907
Change bulb intensity,Raise the maximum cool threshold,0.3888319548397907
Please update color,Change the thermostat to use Celsius,0.3888255323288447
Please change bulb brightness,Switch to off mode,0.38879143314346754
Update the thermostat temperature,Show me the upper limit for heating,0.38878113565086336
Please change light color,Raise the maximum cool threshold,0.38877798852538314
Please change light color,Raise the maximum cool threshold,0.38877798852538314
Please change light color,Raise the maximum cool threshold,0.38877798852538314
Please change light color,Raise the maximum cool threshold,0.38877798852538314
Please change light color,Raise the maximum cool threshold,0.38877798852538314
change brightness,Set the thermostat to cooling,0.38874049176048797
Change brightness,Set the thermostat to cooling,0.38874049176048797
change brightness,Set the system to cooling,0.3887310241170671
Change brightness,Set the system to cooling,0.3887310241170671
Please update light color,I want to update the more auto,0.38872886763558345
Please update light color,I want to update the more auto,0.38872886763558345
